1	4	48	15	18	10-11 11-12 9-10 8-9 7-8 6-7 11-12 10-11 6-7 5-6 4-5 5-6 4-5 3-4 11-12 10-11 7-8 6-7 5-6 4-5 11-12 8-9 7-8 6-7 5-6 11-12 9-10 8-9 7-8 6-7 5-6 10-11 9-10 8-9 7-8 6-7 1-1 1-1 1-1 1-1 1-1 1-1 1-1 1-1 1-1 1-1 
1	4	48	15	18	10-11 11-12 9-10 8-9 7-8 6-7 11-12 10-11 6-7 5-6 4-5 5-6 4-5 3-4 11-12 10-11 7-8 6-7 5-6 4-5 11-12 8-9 7-8 6-7 5-6 11-12 9-10 8-9 7-8 6-7 5-6 10-11 9-10 8-9 7-8 6-7 1-1 1-1 1-1 1-1 1-1 1-1 1-1 1-1 1-1 1-1 
2	4	48	15	18	10-11 1-1 1-1 
3	4	48	15	18	9-10 1-1 1-1 
4	4	48	15	18	8-9 1-1 1-1 
5	4	48	15	18	7-8 1-1 1-1 
6	4	48	15	18	6-7 1-1 
7	8	96	15.625	19.5	10-11 11-12 1-1 1-1 
8	8	96	15.9375	20.25	9-10 11-12 1-1 1-1 1-1 
9	8	96	16.25	21	8-9 11-12 1-1 1-1 1-1 
10	8	96	16.25	21	8-9 10-11 1-1 1-1 
11	8	96	16.5625	21.75	7-8 11-12 1-1 1-1 1-1 
12	8	96	16.5625	21.75	7-8 10-11 1-1 1-1 1-1 
13	13	156	16.7188	22.5	9-10 11-12 11-12 1-1 1-1 
14	8	96	17.1875	23.25	7-8 6-7 1-1 1-1 1-1 
15	8	96	17.1875	23.25	7-8 5-6 1-1 1-1 
16	8	96	17.1875	23.25	7-8 4-5 1-1 1-1 1-1 
17	13	156	17.3438	24	7-8 10-11 11-12 1-1 1-1 1-1 
18	13	156	17.4219	24.375	8-9 11-12 11-12 1-1 1-1 1-1 
19	8	96	17.5	24	8-9 7-8 1-1 1-1 1-1 
20	8	96	17.5	24	8-9 6-7 1-1 1-1 1-1 
21	8	96	17.5	24	8-9 5-6 1-1 1-1 1-1 
22	8	96	17.5	24	8-9 4-5 1-1 
23	13	156	17.7344	25.125	7-8 10-11 11-12 1-1 1-1 1-1 
24	8	96	17.8125	24.75	9-10 8-9 1-1 1-1 1-1 
25	18	216	17.8125	25.5	8-9 10-11 11-12 1-1 1-1 
26	8	96	17.8125	24.75	9-10 7-8 1-1 1-1 1-1 
27	8	96	17.8125	24.75	9-10 6-7 1-1 1-1 
28	8	96	17.8125	24.75	9-10 5-6 1-1 1-1 1-1 
29	13	156	17.9688	25.5	7-8 5-6 11-12 1-1 1-1 
30	13	156	18.125	26.25	7-8 11-12 11-12 1-1 1-1 1-1 
31	8	96	18.125	25.5	10-11 9-10 1-1 1-1 1-1 
32	13	156	18.125	26.25	7-8 11-12 10-11 1-1 1-1 1-1 
33	8	96	18.125	25.5	10-11 8-9 1-1 1-1 
34	8	96	18.125	25.5	10-11 7-8 1-1 1-1 1-1 
35	8	96	18.125	25.5	10-11 6-7 1-1 1-1 1-1 
36	8	96	18.125	25.5	10-11 5-6 1-1 1-1 
37	13	156	18.2812	26.25	8-9 6-7 11-12 1-1 1-1 1-1 
38	13	156	18.3594	26.625	7-8 4-5 11-12 1-1 1-1 1-1 1-1 
39	19	228	18.3984	27.75	8-9 11-12 11-12 11-12 1-1 1-1 
40	8	96	18.4375	26.25	11-12 10-11 1-1 1-1 
41	8	96	18.4375	26.25	11-12 9-10 1-1 1-1 1-1 
42	8	96	18.4375	26.25	11-12 8-9 1-1 1-1 1-1 
43	8	96	18.4375	26.25	11-12 7-8 1-1 1-1 1-1 
